case_label,L,temperature,n,energy_pass_n,energy_pass_fraction,mag_pass_n,mag_pass_fraction,joint_pass_n,joint_pass_fraction,essE_min,essE_p10,essE_median,essM_min,essM_p10,essM_median,tauE_max,tauE_median,tauM_max,tauM_median,measurement_stride_min,measurement_stride_max,realization_threshold,required_pass_fraction,energy_cell_pass,joint_cell_pass,primary_mask_metric,primary_source_cell_pass
pristine_p100,120,1.47,10,10,1.0,10,1.0,10,1.0,2153.909451923578,2166.6150551906812,2288.350062496088,2529.2591757032505,2538.395976181922,2678.3874557369036,2.3213603503780917,2.184985361649872,1.976863442082708,1.8669434933534022,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
pristine_p100,120,1.48,10,10,1.0,10,1.0,10,1.0,1860.3776808215673,1886.1449229608504,2000.7046373981425,2290.0214938553854,2337.113082639739,2414.8517518410927,2.6876263091868178,2.499124945133037,2.1833856203603603,2.0705222334563915,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
pristine_p100,120,1.49,10,10,1.0,10,1.0,10,1.0,1570.9694602100692,1594.69369446113,1710.6107069845816,2046.3897283160431,2064.1175647009477,2182.9866289182837,3.1827480588524,2.9229327371281726,2.443327353931969,2.290490759108292,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
pristine_p100,120,1.5,10,10,1.0,10,1.0,10,1.0,1289.6054634065079,1292.470313728567,1319.8077818053118,1470.827933403173,1528.2719700433006,1833.9168223191573,3.877154790266197,3.7884929244977705,3.3994459082858848,2.7265084470873635,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
pristine_p100,120,1.51,10,10,1.0,10,1.0,10,1.0,858.1469052321027,899.1443851297272,993.3370023689752,1101.62718011637,1212.2852150738213,1430.3849310376118,5.8265082231435095,5.03369894476395,4.538740592322555,3.4957436470814365,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
pristine_p100,120,1.52,10,10,1.0,10,1.0,10,1.0,382.0390260398042,393.04258319804813,470.08280743847547,687.4442897469128,763.3810568224103,858.1861087683028,13.08766816790873,10.642761667658252,7.273316652089415,5.839871173384415,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
pristine_p100,120,1.53,10,10,1.0,10,1.0,10,1.0,190.12065673089623,198.18137417848143,271.94127929124033,706.9702673334408,752.0320739287883,848.2971443050137,26.29908862074458,18.3890810872125,7.072433214000727,5.894457949756562,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
pristine_p100,120,1.54,10,10,1.0,10,1.0,10,1.0,103.41087789051794,108.27993659570664,126.24681359432995,917.590406354953,1057.1559942626945,1114.7320226837571,48.35081281578082,39.61335675624548,5.449054355158375,4.487148339802323,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
pristine_p100,120,1.55,10,0,0.0,10,1.0,0,0.0,41.7805184379248,44.91579335748779,60.59903778333084,1090.5296898790668,1111.6021400303541,1188.6031621270033,119.67300040636704,85.64725756310636,4.584927899170237,4.206618607042278,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
pristine_p100,120,1.56,10,0,0.0,10,1.0,0,0.0,14.577971410663272,18.582474181135524,29.026226482911724,846.7972000520018,854.7091030338582,1025.18064697949,342.98324911946776,172.56407322376566,5.90460147918882,4.8822585287185865,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
pristine_p100,120,1.57,10,0,0.0,10,1.0,0,0.0,12.221901196516251,12.647304002906665,17.71817127825944,721.4419643707288,725.1138070752772,815.8123423766802,409.1016544484264,282.24020969241974,6.930564407022268,6.136012148531938,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
pristine_p100,120,1.58,10,0,0.0,10,1.0,0,0.0,11.11756259151962,13.007225233343442,14.111193678689009,507.9068189201378,532.8704147624247,661.8758832655441,449.7388666661482,354.3397162950333,9.844325403290538,7.554325218622292,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
pristine_p100,120,1.59,10,0,0.0,10,1.0,0,0.0,9.70796992664192,10.199937866534267,10.69161985285818,352.5500785083617,406.42003439163375,519.9159451804185,515.0407384635923,467.6656637674681,14.182382319002697,9.621949743282055,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
pristine_p100,120,1.6,10,0,0.0,10,1.0,0,0.0,8.594495874415674,9.189263117493022,11.133277714524223,333.8074276031316,349.4717765464105,430.70299453063996,581.7676886534013,449.30376139137604,14.97869605808943,11.614958671053637,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
pristine_p100,120,1.61,10,0,0.0,10,1.0,0,0.0,7.277821366393678,7.47607627785689,8.313044330531204,209.26639982290664,278.379765806742,336.17239621210007,687.0187860185981,601.5209212292524,23.89299000810111,14.877467344074422,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
pristine_p100,120,1.62,10,0,0.0,10,1.0,0,0.0,6.046766378769239,6.168702918964244,7.466277551392954,211.88505561446692,213.26622584219118,290.4318816394682,826.8882385725149,669.7286236328952,23.59770010914641,17.220936003945624,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p080,40,0.859963992799,60,60,1.0,60,1.0,60,1.0,993.7908156695543,2304.0655893635158,2888.467068025837,2602.5876490829523,3129.4575395406855,3738.3050279512713,5.031239895924488,1.73121327909169,1.921164884403336,1.3375126538302151,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,40,0.869963992799,60,60,1.0,60,1.0,60,1.0,1007.0408058019387,1979.4108551974305,2740.3564856794424,2565.219847508491,2936.4566241150083,3647.001763179718,4.965042102756045,1.8245801851879988,1.9491506760546573,1.3710037522529428,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,40,0.879963992799,60,60,1.0,60,1.0,60,1.0,845.0212234556557,1848.1521596027198,2592.135843210598,2424.817161127777,2752.4724772130967,3497.5796236699944,5.917011148610975,1.9289116188778164,2.062011140532555,1.4295722734172485,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,40,0.889963992799,60,60,1.0,60,1.0,60,1.0,793.5006271463777,1579.4069177219703,2395.9945631838,2188.84632348555,2734.9707734593317,3322.900495028727,6.301192247296921,2.0873427227668264,2.2843083803334028,1.5047097034421473,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,40,0.899963992799,60,60,1.0,60,1.0,60,1.0,604.309656685596,1477.3526136748594,2182.9379601375035,1972.2699916736412,2562.3907004550683,3185.5082321204327,8.273903858202532,2.290561669617631,2.53514986341047,1.5696092954244247,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,40,0.909963992799,60,60,1.0,60,1.0,60,1.0,395.2719601145286,1171.6350694190528,2038.8680661406124,2210.94853754992,2437.6963411489437,3001.696883618998,12.649518570837325,2.4523500151462656,2.261472809105177,1.665726469261391,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,40,0.919963992799,60,60,1.0,60,1.0,60,1.0,550.1955824657816,1099.6981491126526,1784.9765584336305,2162.584768699697,2505.7290752009167,2809.448751525153,9.087677472057797,2.8026356562291865,2.3120480974285056,1.779708567616144,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,40,0.929963992799,60,60,1.0,60,1.0,60,1.0,469.41880771839,962.3942119029213,1637.5612780117635,2273.2559910734635,2427.9778113534467,2726.867219083764,10.65146925898112,3.0533744627955786,2.1994883196761883,1.8336107569086821,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,40,0.939963992799,60,60,1.0,60,1.0,60,1.0,375.07194760297415,756.5592915447947,1429.9419674805138,2010.3415536508,2250.300523141247,2599.247353771933,13.330775687049416,3.496708954108837,2.4871395564201277,1.9236359754078132,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,40,0.949963992799,60,60,1.0,60,1.0,60,1.0,315.6255652068406,708.3236232598895,1296.4617099464735,2173.6193992709345,2276.4904264639313,2518.18486123383,15.841555790080957,3.8566512990600574,2.300310717541938,1.985558433059373,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,40,0.959963992799,60,60,1.0,60,1.0,60,1.0,308.93780383932074,587.3779654391312,1138.3652144600278,2123.5383032755585,2196.639797342244,2418.931094360413,16.184487420647656,4.392276240946799,2.35456077824803,2.067037532981467,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,40,0.969963992799,60,60,1.0,60,1.0,60,1.0,299.4466542797222,538.8286800280902,968.547494192027,2093.0065554326816,2177.4574567419436,2384.317212230185,16.69746490247758,5.162369882823733,2.38890795015516,2.097082977457728,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,40,0.979963992799,60,60,1.0,60,1.0,60,1.0,201.24702573338115,413.3069003550505,773.0630401520204,1995.1087604229915,2134.863616350296,2320.672410193365,24.845087681564888,6.467983453981875,2.5061290387697603,2.154554665001325,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,40,0.989963992799,60,60,1.0,60,1.0,60,1.0,234.38280360264983,383.0347302245994,685.5182415031376,1939.3006348140416,2090.487405895053,2324.6343509584167,21.33262305572776,7.294895416646987,2.578249040009956,2.1509057572902255,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,40,0.999963992799,60,60,1.0,60,1.0,60,1.0,139.62476834761515,317.05805157884816,605.9429267643574,1857.887280702248,2018.4864693226896,2325.1960107177383,35.810265321635555,8.251735510686807,2.69122893080472,2.150356349532196,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,40,1.009963992799,60,60,1.0,60,1.0,60,1.0,225.41785232551712,329.2658379286894,510.66177443506297,1862.8744032329976,2096.57605354279,2316.527715345531,22.181029356892704,9.791300100782838,2.6840242108231,2.1584028453229696,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,40,1.019963992799,60,60,1.0,60,1.0,60,1.0,183.47592303307763,271.05880716880625,448.1928461484123,1598.7650862389191,1946.954493207023,2244.218745343628,27.251532066682035,11.155912184227024,3.127413803964444,2.227959212970781,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,0.859963992799,60,60,1.0,60,1.0,60,1.0,1807.8974102187233,2115.9750626753016,2609.826766824482,2710.7897614335757,3066.723259299303,3676.2494803440054,2.765643654191136,1.9158513823923566,1.8444809225470131,1.3600826845155773,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,0.869963992799,60,60,1.0,60,1.0,60,1.0,1407.30953525371,1947.992268236878,2390.0999898178097,2653.861983178206,2913.1304492253807,3400.3620639051205,3.5528786487605224,2.091962689345226,1.88404673328645,1.4704323059643845,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,0.879963992799,60,60,1.0,60,1.0,60,1.0,1461.300093350881,1836.5259083304713,2164.361551357818,2474.809924656977,2811.638056650876,3182.78298518863,3.4216106758294864,2.3101849363550424,2.020357179831913,1.5710035424520745,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,0.889963992799,60,60,1.0,60,1.0,60,1.0,1085.6119474458717,1551.1958404025797,1983.429194857164,2228.316186747372,2433.4742801019884,2962.6077090742006,4.605697285999423,2.520982535854296,2.2438467349188893,1.6877398870038411,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,0.899963992799,60,60,1.0,60,1.0,60,1.0,864.2200493137395,1310.018637086494,1729.5027657512135,2049.986009497082,2322.0111088009608,2736.613821131883,5.78556353092063,2.8910178338137067,2.439041035810112,1.827076680930411,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,0.909963992799,60,60,1.0,60,1.0,60,1.0,724.1241298939761,1023.0602709419085,1531.658111488664,1842.5581659326713,2160.0094905824208,2561.446892190066,6.904893503178913,3.2646219338643645,2.71361853994394,1.952021978951262,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,0.919963992799,60,60,1.0,60,1.0,60,1.0,600.3673021074186,848.5837068998017,1202.0335588163643,1884.1700059206428,2128.2985939075734,2375.9472522698534,8.328235036200208,4.159617653944177,2.6536883531148776,2.1044252810010673,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,0.929963992799,60,60,1.0,60,1.0,60,1.0,448.05956680581113,658.9960685365863,1032.8527189341703,1811.7908860130945,1995.9113544320426,2293.071616179599,11.159230536342948,4.841168680711739,2.759700381870595,2.1804865190703673,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,0.939963992799,60,60,1.0,60,1.0,60,1.0,452.5143155259219,566.4402043132133,822.6876074225213,1811.2662750074487,1957.9692507336777,2203.6192948357157,11.049374193143242,6.07790020021061,2.7604996951535674,2.2689944753891558,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,0.949963992799,60,60,1.0,60,1.0,60,1.0,288.0719166531103,472.98634274150953,724.6326595589476,1701.879915403273,1958.0488299350689,2163.3002762315627,17.356776939908677,6.900126487292033,2.9379276144846056,2.311318188933967,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,0.959963992799,60,60,1.0,60,1.0,60,1.0,295.0763006808674,334.85635468245357,513.9926949179982,1621.2009897600667,1913.73939246707,2115.993038856518,16.944769839064875,9.727764951546828,3.0841333255909165,2.362971109268421,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,0.969963992799,60,60,1.0,60,1.0,60,1.0,199.461703231926,300.9304813108121,458.169309025716,1710.5544292688783,1845.3020633624371,2128.341431230482,25.067468686889747,10.913865973053742,2.923028881423604,2.3492475591648674,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,0.979963992799,60,60,1.0,60,1.0,60,1.0,136.75813905325927,224.42154319437057,364.6202707670479,1631.6839483020972,1882.3895774106434,2126.94882003797,36.56089527551112,13.71296362505437,3.064318923528613,2.3507873793245975,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,0.989963992799,60,60,1.0,60,1.0,60,1.0,148.0604813871997,208.479347714382,291.20689081798525,1629.888427552441,1889.1348335095793,2105.8645574357142,33.76998340917366,17.1700297673093,3.0676946442943724,2.374325342097654,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,0.999963992799,60,60,1.0,60,1.0,60,1.0,108.94140534326002,160.5159831470013,239.27180739451,1488.8597578379456,1767.487776872849,2007.2735075442433,45.89623187112061,20.89828677113381,3.358274661987488,2.490941302010353,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,1.009963992799,60,59,0.9833333333333333,60,1.0,59,0.9833333333333333,89.31690281395016,138.1194367353225,202.56920196905804,1463.811323197583,1704.4483856763418,1911.1206061717767,55.980445385742414,24.68294695799326,3.415740758910025,2.616367708544484,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,60,1.019963992799,60,57,0.95,60,1.0,57,0.95,75.86666212594443,117.59765955028061,172.45564527206687,1307.4873617271032,1602.547313991945,1863.50077578964,65.90510060531751,28.997120863211734,3.824128742166452,2.68312255860772,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,80,0.859963992799,60,60,1.0,60,1.0,60,1.0,1485.1519752935872,2143.3487838077695,2650.6918570788675,2906.640404201644,3261.9413532560193,3601.2067247814757,3.3666588222471927,1.8863022515072123,1.7201990286697786,1.3884235829709808,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,80,0.869963992799,60,60,1.0,60,1.0,60,1.0,1189.9130192160612,1933.900387876945,2413.7008976050456,2521.450597986233,2955.319629291412,3508.2987031498487,4.201987808566126,2.071535616536506,1.982985510004944,1.4251970581728985,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,80,0.879963992799,60,60,1.0,60,1.0,60,1.0,1189.5145561192912,1739.9290238613528,2180.0749010153995,2183.1461946435647,2770.6808061625757,3320.558184193559,4.203395388713992,2.293505189706696,2.29027264058985,1.5058489681200002,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,80,0.889963992799,60,60,1.0,60,1.0,60,1.0,989.5086243774476,1450.6402603416377,1975.9005100685222,1965.4598844532015,2518.831021813287,3051.660627688122,5.053013058017322,2.5305304437340403,2.543933885168569,1.6385507817657121,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,80,0.899963992799,60,60,1.0,60,1.0,60,1.0,738.6864855720956,1179.3250709387228,1809.051924311791,1983.7748474068528,2223.997825783883,2760.7389979122972,6.768771458066699,2.7639648457570214,2.5204473211946863,1.8111600440107307,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,80,0.909963992799,60,60,1.0,60,1.0,60,1.0,512.2219951781353,968.0834712085351,1540.4077099554256,1720.8830764093464,2138.0029198929765,2558.122360140073,9.761392613101574,3.2459021827958274,2.905485020186607,1.9545681265034331,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,80,0.919963992799,60,60,1.0,60,1.0,60,1.0,407.5269453686638,755.8396377270094,1205.485635028842,1771.4367808936217,1938.4315098936254,2251.513434288493,12.269127371386,4.14771172068113,2.822567564323516,2.220735522524968,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,80,0.929963992799,60,60,1.0,60,1.0,60,1.0,290.7174032611801,574.9465142598254,958.5689391009366,1678.8200012251996,1878.3432307803023,2101.3989693933872,17.19883276305962,5.2161802230679895,2.978282362820916,2.3793908073195866,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,80,0.939963992799,60,60,1.0,60,1.0,60,1.0,232.69024210963673,391.99918531210454,723.2690472670788,1621.8366691730264,1833.359790869964,2027.457129913892,21.48779405044475,6.913201274447535,3.08292449852518,2.4661436368423026,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,80,0.949963992799,60,60,1.0,60,1.0,60,1.0,180.2228376337225,304.4332440322673,558.9404743187538,1652.1818404533585,1789.9417169923659,1993.3609607291132,27.743431773956395,8.946401132089573,3.026301268768334,2.5084057667375994,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,80,0.959963992799,60,60,1.0,60,1.0,60,1.0,146.3997645819282,243.08052897074495,402.5628912847185,1610.8665879004188,1819.5005541105875,1960.5623630887576,34.15306038420507,12.420476757417598,3.1039193671009904,2.550288754330831,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,80,0.969963992799,60,59,0.9833333333333333,60,1.0,59,0.9833333333333333,79.39158978719584,187.4318982625652,331.20356764887356,1646.046786733087,1739.7238993340839,1955.2215576042488,62.978963053922776,15.096503918655952,3.037580729964251,2.557268963232806,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,80,0.979963992799,60,60,1.0,60,1.0,60,1.0,109.7820466820593,158.3607566718706,262.06292798068057,1640.6768781381775,1733.5962008871975,1897.8650880710998,45.54478761432224,19.084207112904423,3.0475226820249617,2.634539351584561,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,80,0.989963992799,60,57,0.95,60,1.0,57,0.95,65.48639262353475,119.28437413922593,197.71230560986453,1336.6033822407062,1591.0872689379423,1849.6999182355867,76.35173964679619,25.289919544551985,3.740825488274546,2.7031411981671,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,80,0.999963992799,60,57,0.95,60,1.0,57,0.95,61.89011216918342,107.53290703357003,156.88114266930697,1319.6892497985689,1435.3591501357625,1772.0172866216437,80.78834929773517,31.871291627483544,3.788770728232557,2.821896718891433,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,80,1.009963992799,60,45,0.75,60,1.0,45,0.75,62.55036594545794,86.87998563220087,133.15726326249103,1223.6859984046314,1327.2250544233216,1676.4020873666861,79.9355835001805,37.54958788211237,4.08601553545493,2.982586618163789,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p080,80,1.019963992799,60,40,0.6666666666666666,60,1.0,40,0.6666666666666666,27.54059626046453,62.01572855645786,113.34505256681356,1013.334495267126,1214.8349929960432,1484.1771972133406,181.55017243318264,44.11417558481702,4.934204868533509,3.3688702275506572,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p080,100,0.859963992799,60,60,1.0,60,1.0,60,1.0,1042.0198570010202,2078.958557446837,2400.934209552882,2921.4449787564727,3321.100346164732,3643.499256735371,4.798373050577197,2.0825458298049293,1.7114818305180863,1.3723076337811828,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,100,0.869963992799,60,60,1.0,60,1.0,60,1.0,1274.5483266227436,1790.6985435208244,2304.5594317754794,2636.1006120370016,3037.599126924693,3492.1962839298576,3.9229583496836375,2.1696122677143364,1.8967409579015784,1.431774506292253,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,100,0.879963992799,60,60,1.0,60,1.0,60,1.0,783.101857785492,1484.9128101977403,2120.226686182082,2255.634978084893,2858.2349301781865,3314.5715952629116,6.384865455611784,2.3582389380867723,2.216670715154968,1.5084931909927453,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,100,0.889963992799,60,60,1.0,60,1.0,60,1.0,897.0547189225754,1287.1250229413997,1866.0267629580624,2018.378592276752,2378.256081281925,3056.1799925789765,5.573795995416361,2.6795042197385293,2.477235945294063,1.6360333524265251,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,100,0.899963992799,60,60,1.0,60,1.0,60,1.0,698.7150480619956,1008.846955479288,1638.5856597346854,1912.1466476747107,2157.425693067918,2683.0583221663464,7.155993010123864,3.051419520390263,2.6148622053022508,1.863545151572226,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,100,0.909963992799,60,60,1.0,60,1.0,60,1.0,404.29647852317873,859.4202029338993,1319.1724138895204,1766.544339281083,1929.3516115374134,2325.213733709989,12.367161886405956,3.7902829161772287,2.8303846605032352,2.1503451222551044,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,100,0.919963992799,60,60,1.0,60,1.0,60,1.0,278.06922685823395,582.0644365450767,1001.0350149854569,1526.875663904386,1852.7921250331392,2122.7734917578837,17.981133894219493,4.995915190557906,3.274660876586676,2.3554162813274364,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,100,0.929963992799,60,60,1.0,60,1.0,60,1.0,229.6652629031512,484.28920813756076,776.6592079060842,1613.6650850457531,1721.6526568073505,1922.6726889269285,21.770815215135418,6.439423351997896,3.098536397878518,2.600546668971968,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,100,0.939963992799,60,60,1.0,60,1.0,60,1.0,152.72419616283793,319.42106171567144,562.4774214895369,1598.2547474962616,1677.8240354152072,1890.6193617155402,32.7387547331982,8.88947459949009,3.128412418503825,2.644635991819656,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,100,0.949963992799,60,60,1.0,60,1.0,60,1.0,107.88171241849687,236.11809060536393,375.349934109872,1581.0175194744877,1699.5288502468122,1871.9979422626484,46.34705816129337,13.321635020031714,3.1625203000039765,2.67094458655674,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,100,0.959963992799,60,59,0.9833333333333333,60,1.0,59,0.9833333333333333,91.07498841569985,171.85604188011848,290.9413048153431,1504.4611554097223,1665.360969812148,1872.0184502389757,54.89981483366383,17.187186149063585,3.3234490515232404,2.6709322674143303,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,100,0.969963992799,60,56,0.9333333333333333,60,1.0,56,0.9333333333333333,80.22746370564688,120.46517257415022,208.37579339480527,1406.9901798417934,1615.0180509686124,1875.3231929250692,62.32279781827469,23.99580301625836,3.553685073027458,2.6662097035081755,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,100,0.979963992799,60,53,0.8833333333333333,60,1.0,53,0.8833333333333333,68.36133066642087,93.1312110434774,153.25547753663867,1230.126586941567,1494.7836736534728,1815.756569890512,73.14076468754291,32.62685083417165,4.064622334869922,2.753673243608747,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p080,100,0.989963992799,60,41,0.6833333333333333,60,1.0,41,0.6833333333333333,39.7022565071269,72.1904032234838,126.17733408276465,1060.4301619317368,1333.136444336704,1601.664782171716,125.93742622922342,39.6270053815746,4.715067695633751,3.1217594870350016,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p080,100,0.999963992799,60,29,0.48333333333333334,60,1.0,29,0.48333333333333334,36.18388998398908,67.0695422242757,98.30564670257345,963.3243696092925,1145.2433900239835,1427.9083011183823,138.18304229347473,50.866081676771806,5.190359714483204,3.5016383675182987,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p080,100,1.009963992799,60,16,0.26666666666666666,60,1.0,16,0.26666666666666666,18.25333194992533,37.259310915357695,88.08831700517142,904.7794904673334,1074.146621067059,1323.1306213098533,273.9225919802798,56.761219866868714,5.526208377488109,3.7789464198170455,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p080,100,1.019963992799,60,9,0.15,60,1.0,9,0.15,21.351082023312863,41.932970730913695,72.95512890475855,824.4471514935377,875.7389847331017,1146.9759392498659,234.1801691614781,68.63119584443663,6.064670113714611,4.359312816395225,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p080,120,0.859963992799,60,60,1.0,60,1.0,60,1.0,1289.6444320887488,1617.8090110524088,2156.9011611592177,3223.1597323422147,3433.9132415985528,3610.3490244830828,3.8770376357938,2.318142984007631,1.5512727929144814,1.3849090098705596,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,120,0.869963992799,60,60,1.0,60,1.0,60,1.0,1141.384897877331,1576.538592751468,1977.918158376271,2693.9576059284504,3153.8240657586707,3446.43976335145,4.380643207474232,2.527941078101759,1.856005450492897,1.4507726015030986,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,120,0.879963992799,60,60,1.0,60,1.0,60,1.0,847.3371555150406,1286.2856265618789,1926.5337177923532,2244.6619933624097,2847.343648468234,3217.5869783978223,5.9008388425512015,2.5953575652465553,2.227506865080479,1.553960550995278,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,120,0.889963992799,60,60,1.0,60,1.0,60,1.0,658.680095992447,1052.2876401955314,1659.8583058082077,1998.846920502308,2372.145399416069,2979.14664511437,7.590938348404768,3.0123099688280828,2.501442180846698,1.6783419846136183,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,120,0.899963992799,60,60,1.0,60,1.0,60,1.0,630.1490679549531,963.1215581790849,1424.664886234501,1826.4468074556664,2023.5240174463606,2572.9861444303324,7.934630477557781,3.5098342359278583,2.737555771999325,1.9432694927657819,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,120,0.909963992799,60,60,1.0,60,1.0,60,1.0,439.18442697258746,760.146520614126,1184.8507709902613,1710.1255749078189,1891.526671783235,2246.0049314058087,11.384738831625477,4.220034598628954,2.923761899923353,2.226177253516748,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,120,0.919963992799,60,60,1.0,60,1.0,60,1.0,325.42947273859215,436.0059307495586,841.9065598165828,1590.556428764614,1697.325188754023,2000.211651630946,15.364312143959843,5.938996347620364,3.1435539849934795,2.499735524368419,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,120,0.929963992799,60,60,1.0,60,1.0,60,1.0,229.07939189273537,360.2741940373887,575.6971709600302,1511.5249220154362,1605.1772144571082,1824.2092735365998,21.82649411930171,8.685680580701028,3.307917671203928,2.7409136003040415,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
